index,psychological_wellbeing,wellbeing,health,well,illness,personal_well,psychological,depression,health_crisis,mental_health,mental_wellbeing,mental,impact_mental,mental_illness,poor_mental,feel_healthy,healthy,mood,mood_disturbance,subjective_well,psychological_restoration,mental_well,human_health,health_promoting,geriatric_depression,psychophysiological_wellbeing,health_promotion,social_health,emotional_well,subjective_wellbeing,residents_mental,mental_functioning,internal_well,psychology,psychological_demands,depression_anxiety,mental_hrqol,neuropsychological,hedonic_well,individual_mental,positive_mental,person_mental,mental_disorder,mental_restoration,psychological_health,psychological_well,high_depression,determinants_depression
natural_environments,0.17994949221611023,0.16651025414466858,0.12623167037963867,0.18250927329063416,0.19864259660243988,0.14755754172801971,0.07950719445943832,0.16472899913787842,0.10199785977602005,0.2054162621498108,0.12826184928417206,0.12936535477638245,0.1277174949645996,0.1890794187784195,0.07908599078655243,0.1284351944923401,0.10679952800273895,0.09970282763242722,0.17682139575481415,0.1639443039894104,,0.19321808218955994,0.1886676847934723,0.21026332676410675,0.23326607048511505,0.19070808589458466,0.2461036741733551,0.10441412031650543,0.17330478131771088,0.15617983043193817,0.059042755514383316,0.12228946387767792,0.07280361652374268,0.1304081678390503,0.1290142834186554,0.08827138692140579,0.08281378448009491,0.15157794952392578,0.16772398352622986,0.07858607172966003,0.2015935778617859,0.18036474287509918,0.14658908545970917,0.13170458376407623,0.06851650774478912,0.08293356001377106,,0.16449449956417084
green_modern,0.14360107481479645,0.18080537021160126,0.10729946941137314,0.21114616096019745,0.17003239691257477,0.08352887630462646,0.09479767084121704,0.0782259851694107,0.12492905557155609,0.09112408757209778,0.23797261714935303,0.16219154000282288,0.10882053524255753,0.05776234716176987,0.14243349432945251,,0.05756744369864464,,0.1059853807091713,0.057937610894441605,0.1377679407596588,0.21971707046031952,,0.17684732377529144,0.06034160777926445,0.13948394358158112,,,0.22622109949588776,0.20674438774585724,0.10626411437988281,,0.13090021908283234,0.1700144112110138,0.19071896374225616,,0.10053452104330063,,0.06731449067592621,,0.12885978817939758,0.18164362013339996,0.1561422199010849,0.052222952246665955,0.06384104490280151,0.1926085501909256,0.16932228207588196,0.10566739737987518
microclimate,0.1275731772184372,0.15448667109012604,0.1508515626192093,0.18250927329063416,0.13868393003940582,0.07282499223947525,0.05542986840009689,,,0.13039562106132507,0.06780952960252762,0.05551896244287491,,0.13829593360424042,0.12697771191596985,0.1284351944923401,0.11702533066272736,0.09899033606052399,0.1541876345872879,0.1639443039894104,0.11064203083515167,0.1137448325753212,,0.12545716762542725,,0.08533015847206116,0.22792331874370575,0.05401990935206413,0.07063313573598862,0.05499111860990524,0.17309880256652832,0.18701206147670746,0.0928262397646904,0.2510583698749542,0.1341210901737213,0.052777279168367386,0.079718217253685,0.15314598381519318,0.12049083411693573,0.14495962858200073,0.1989499181509018,0.18036474287509918,0.0557834729552269,,,0.08293356001377106,0.15531089901924133,
natural_environment,,0.16651025414466858,0.12623167037963867,0.18250927329063416,0.19864259660243988,0.14755754172801971,0.07950719445943832,0.13073204457759857,0.10199785977602005,0.2054162621498108,0.12826184928417206,0.12936535477638245,0.07457824796438217,0.1890794187784195,0.0660371482372284,0.1284351944923401,0.10679952800273895,0.09970282763242722,0.17682139575481415,0.1639443039894104,,0.19321808218955994,0.1886676847934723,0.21026332676410675,0.23326607048511505,0.19070808589458466,0.2461036741733551,0.10441412031650543,0.17330478131771088,0.15617983043193817,0.059042755514383316,0.12228946387767792,0.07280361652374268,0.1304081678390503,0.12703438103199005,,0.08281378448009491,0.15157794952392578,0.16772398352622986,0.07858607172966003,0.2015935778617859,0.18036474287509918,0.14658908545970917,0.13170458376407623,0.06851650774478912,0.08293356001377106,,0.16449449956417084
exercise_environment,0.06416346877813339,0.13632388412952423,,0.18250927329063416,,0.13019824028015137,0.08121750503778458,0.16472899913787842,0.2194654792547226,0.13039562106132507,0.12826184928417206,0.07014178484678268,0.1277174949645996,0.14970436692237854,0.14891065657138824,0.12995760142803192,0.12986265122890472,0.09970282763242722,0.17682139575481415,0.1639443039894104,0.19420263171195984,,0.1886676847934723,0.09222850948572159,0.23326607048511505,0.05368504673242569,0.2461036741733551,0.10441412031650543,0.17330478131771088,0.17320451140403748,,0.12228946387767792,0.1211194097995758,0.19185206294059753,0.1290142834186554,0.08827138692140579,0.14680051803588867,,0.074729785323143,0.07858607172966003,0.2015935778617859,0.18036474287509918,0.07383333891630173,0.0946740061044693,0.1826852262020111,0.09277305752038956,,0.06600983440876007
environmental_stressors,0.06957866996526718,0.13632388412952423,0.07315173745155334,0.18250927329063416,0.05682540312409401,0.13019824028015137,0.07950719445943832,0.16472899913787842,0.07396053522825241,0.13039562106132507,0.12826184928417206,0.07014178484678268,0.1957329511642456,0.14970436692237854,0.09333817660808563,0.1284351944923401,0.10117942094802856,0.09970282763242722,0.17682139575481415,0.1639443039894104,,0.3018074929714203,0.1886676847934723,0.09222850948572159,0.23326607048511505,0.14783653616905212,0.2461036741733551,0.10441412031650543,0.17330478131771088,0.09519428759813309,,0.12228946387767792,,0.053167782723903656,0.15392997860908508,0.19149672985076904,0.08281378448009491,0.13012956082820892,0.12805302441120148,0.2143324315547943,0.2015935778617859,0.18036474287509918,,,0.15189619362354279,0.2403825968503952,0.10398843139410019,0.1270797848701477
sunlight,,0.09162580221891403,,0.17026914656162262,0.14635786414146423,0.14755754172801971,0.12735368311405182,0.16472899913787842,0.10199785977602005,,0.1384117603302002,0.12936535477638245,0.14342571794986725,0.0855792835354805,0.10544946789741516,0.07446309179067612,,,,0.25114500522613525,,0.19321808218955994,0.08912333101034164,0.09222850948572159,0.11946918070316315,,,0.08054821193218231,,0.32680368423461914,0.059042755514383316,0.08963005244731903,0.133004829287529,,0.1290142834186554,0.156777486205101,0.07581130415201187,,0.0944187194108963,,0.11444298177957535,,,0.11011473834514618,0.07872608304023743,0.06332635134458542,0.12893879413604736,0.16449449956417084
road_environment,0.0941525548696518,0.14785586297512054,0.1495220810174942,0.18250927329063416,0.09732077270746231,,0.1728312075138092,0.06146582216024399,,0.1654004454612732,0.18504606187343597,0.07014178484678268,,0.18556874990463257,0.0660371482372284,0.19600650668144226,0.10117942094802856,0.09970282763242722,0.17682139575481415,0.1639443039894104,0.216365247964859,,0.1886676847934723,,0.23326607048511505,0.05368504673242569,0.2461036741733551,0.1386377066373825,0.17330478131771088,0.06680793315172195,,0.12228946387767792,0.15313537418842316,0.08854418992996216,0.12703438103199005,0.11349684745073318,0.12888579070568085,0.11859586089849472,0.13741526007652283,0.07858607172966003,0.2015935778617859,0.18036474287509918,0.09916553646326065,0.11499897390604019,,0.12179447710514069,,0.06600983440876007
microclimate_environments,0.1275731772184372,0.15448667109012604,0.1508515626192093,0.19347257912158966,0.13868393003940582,0.13019824028015137,0.07950719445943832,0.22480766475200653,0.07396053522825241,0.13039562106132507,0.1416061371564865,0.07014178484678268,0.1277174949645996,0.14970436692237854,0.12697771191596985,0.1284351944923401,0.11702533066272736,0.09970282763242722,0.17682139575481415,0.1639443039894104,0.11064203083515167,0.1137448325753212,0.1886676847934723,0.12545716762542725,0.23326607048511505,0.08533015847206116,0.2461036741733551,0.10441412031650543,0.17330478131771088,0.12712997198104858,0.17822754383087158,0.18701206147670746,0.0928262397646904,0.2510583698749542,0.1341210901737213,0.08827138692140579,0.08281378448009491,0.15314598381519318,0.1916150152683258,0.14495962858200073,0.2015935778617859,0.18036474287509918,0.0557834729552269,,,0.08293356001377106,0.15531089901924133,0.06600983440876007
environment_elements,0.08604909479618073,0.13632388412952423,0.2013285756111145,0.18250927329063416,0.07901649922132492,0.13019824028015137,0.10939068347215652,0.16472899913787842,0.07396053522825241,0.13039562106132507,0.12826184928417206,0.07014178484678268,0.21201570332050323,0.14970436692237854,0.16178067028522491,0.1284351944923401,0.10117942094802856,0.09970282763242722,0.17682139575481415,0.1639443039894104,,,0.1886676847934723,0.09222850948572159,0.23326607048511505,0.05368504673242569,0.2461036741733551,0.10572792589664459,0.17330478131771088,0.06680793315172195,0.06019216403365135,0.12228946387767792,,,0.1290142834186554,0.08827138692140579,0.2350894659757614,,0.16376183927059174,0.07858607172966003,0.2015935778617859,0.18036474287509918,,,0.11618650704622269,0.09325645118951797,,0.06600983440876007
social_environment,0.07860027253627777,0.13632388412952423,,0.18250927329063416,,0.22719459235668182,0.10275226831436157,0.16472899913787842,0.07396053522825241,0.13039562106132507,0.12826184928417206,0.07014178484678268,0.1277174949645996,0.14970436692237854,0.07908599078655243,0.1284351944923401,0.10117942094802856,0.09970282763242722,0.17682139575481415,0.1639443039894104,,,0.26052188873291016,0.12434559315443039,0.23326607048511505,0.05368504673242569,0.2461036741733551,0.10441412031650543,0.17330478131771088,0.06680793315172195,0.13677583634853363,0.12228946387767792,0.10705754905939102,0.05584760755300522,0.1290142834186554,0.08827138692140579,0.12980881333351135,0.12151108682155609,0.1817103773355484,0.12567344307899475,0.2015935778617859,0.18036474287509918,,,,0.08293356001377106,,0.20410817861557007
environment_work,,0.13632388412952423,0.129196435213089,0.18250927329063416,,0.10803785920143127,0.07950719445943832,0.17153692245483398,,0.1342635303735733,0.12826184928417206,0.07014178484678268,,0.16587983071804047,0.0660371482372284,0.1284351944923401,0.10117942094802856,0.23680458962917328,0.17682139575481415,0.1639443039894104,,0.0756126120686531,0.1886676847934723,,0.23326607048511505,0.22944676876068115,0.2461036741733551,0.10441412031650543,0.17330478131771088,0.06680793315172195,,0.12228946387767792,0.10928568989038467,0.08992189168930054,0.12703438103199005,,0.13554739952087402,,,0.09325607866048813,0.2015935778617859,0.18036474287509918,,0.13488252460956573,0.06534567475318909,0.08293356001377106,0.09038194268941879,0.12981969118118286
work_environment,0.09934988617897034,0.13632388412952423,0.10553362220525742,0.18250927329063416,,0.10803785920143127,0.07950719445943832,0.06146582216024399,,0.1342635303735733,0.12826184928417206,0.07014178484678268,0.13037890195846558,0.16587983071804047,0.0660371482372284,0.1284351944923401,0.10117942094802856,0.09970282763242722,0.17682139575481415,0.1639443039894104,,0.09180161356925964,0.1886676847934723,0.18416067957878113,0.23326607048511505,0.22944676876068115,0.2461036741733551,0.10441412031650543,0.17330478131771088,0.06680793315172195,0.09465917944908142,0.12228946387767792,0.1113048791885376,,0.12703438103199005,0.08118534833192825,0.13554739952087402,,0.07329823076725006,0.1921544224023819,0.2015935778617859,0.18036474287509918,,0.13488252460956573,,0.18238186836242676,,0.12754271924495697
green_areas,0.07351554185152054,0.0985916256904602,0.05016053467988968,0.17026914656162262,0.17003239691257477,0.13019824028015137,0.12671101093292236,0.16472899913787842,0.08479031175374985,,0.23797261714935303,0.11964070796966553,0.1277174949645996,0.1694767326116562,0.1103166788816452,,,,0.07274629920721054,0.057937610894441605,,0.15801377594470978,,0.17684732377529144,0.06415741890668869,0.10907133668661118,0.10647597163915634,0.06190728396177292,0.17028088867664337,0.12408287078142166,0.1710592359304428,0.06054842472076416,0.13090021908283234,0.11055983603000641,0.19071896374225616,0.09604033827781677,0.115555539727211,,0.06654685735702515,0.09464132785797119,0.11444298177957535,0.18164362013339996,0.10918673127889633,0.08269321918487549,0.2274942249059677,,0.1094127669930458,0.2747511863708496
humidity,0.0973886027932167,0.0695987343788147,0.08470351994037628,0.14537279307842255,0.14510153234004974,0.14755754172801971,0.16760240495204926,0.07221779227256775,0.1250218003988266,,0.06526832282543182,0.12936535477638245,0.07457824796438217,0.06093943119049072,0.14078424870967865,0.1525212824344635,,0.13306716084480286,0.15646547079086304,0.13437171280384064,0.19056865572929382,0.19321808218955994,0.07561248540878296,0.05472767353057861,0.1656254231929779,0.16533274948596954,,0.08054821193218231,0.05843913555145264,0.19394910335540771,0.13143573701381683,,0.07280361652374268,0.1220143735408783,0.14075148105621338,0.32950037717819214,,,,0.0817246064543724,0.14376294612884521,,0.08095889538526535,0.22184188663959503,,0.1664639562368393,,0.2122691422700882
personal_environmental,0.09232129156589508,0.13632388412952423,0.05267591401934624,0.18250927329063416,0.07776348292827606,0.13019824028015137,0.1226031556725502,0.16472899913787842,0.07396053522825241,0.13039562106132507,0.1659088432788849,0.21998757123947144,0.1277174949645996,0.14970436692237854,0.09333817660808563,0.3203129172325134,0.10117942094802856,0.09970282763242722,0.19369201362133026,0.1639443039894104,0.1185985803604126,0.11781647056341171,0.1886676847934723,0.09222850948572159,0.23326607048511505,0.10606709867715836,0.2461036741733551,0.18076996505260468,0.1767854243516922,0.21356461942195892,0.07694694399833679,0.12228946387767792,,0.11775511503219604,0.15392997860908508,0.19967149198055267,0.08281378448009491,0.15240348875522614,0.1345301866531372,0.1195889487862587,0.2015935778617859,0.18036474287509918,0.22654134035110474,0.127950981259346,0.18038049340248108,0.2403825968503952,0.10398843139410019,0.18575836718082428
home_environment,,0.13632388412952423,0.1681326925754547,0.18250927329063416,0.10300679504871368,,0.09081734716892242,0.06146582216024399,,0.13039562106132507,0.12826184928417206,0.21196772158145905,0.060173679143190384,0.16276849806308746,0.0660371482372284,0.1284351944923401,0.10117942094802856,0.09970282763242722,0.17682139575481415,0.1639443039894104,,,0.1886676847934723,,0.23326607048511505,0.05368504673242569,0.2461036741733551,0.10441412031650543,0.17330478131771088,0.07818979024887085,,0.12228946387767792,,0.171804279088974,0.12703438103199005,0.19840292632579803,0.09058365225791931,,0.07448714971542358,0.08161921054124832,0.2015935778617859,0.18036474287509918,,,,0.13407142460346222,,0.1520642191171646
different_environments,0.18676863610744476,0.13632388412952423,0.17069533467292786,0.21343518793582916,0.13968491554260254,0.16992218792438507,0.07950719445943832,0.16472899913787842,0.11733421683311462,0.1549384444952011,0.12826184928417206,0.07014178484678268,0.1277174949645996,0.14970436692237854,0.12106288224458694,0.14540918171405792,0.18490265309810638,0.1771700531244278,0.17682139575481415,0.1639443039894104,0.09902939945459366,0.06379081308841705,0.1886676847934723,0.09222850948572159,0.23326607048511505,0.1262339949607849,0.2461036741733551,0.10582427680492401,0.17330478131771088,0.1090986505150795,0.20411540567874908,0.13582941889762878,0.2971351444721222,0.1842186450958252,0.1290142834186554,0.16034342348575592,0.18532463908195496,0.12598033249378204,,0.07858607172966003,0.2015935778617859,0.18036474287509918,0.12541024386882782,0.10497485101222992,0.08916157484054565,0.1856040507555008,0.09348811954259872,0.18705439567565918
environment_specific,,0.13632388412952423,,0.18250927329063416,0.08704901486635208,0.13019824028015137,0.15356230735778809,0.16472899913787842,0.07396053522825241,0.13039562106132507,0.12826184928417206,0.10800565034151077,0.1277174949645996,0.14970436692237854,0.07908599078655243,0.23321667313575745,0.10117942094802856,0.09970282763242722,0.22840255498886108,0.1639443039894104,,0.11781647056341171,0.1886676847934723,0.15253567695617676,0.23326607048511505,0.05368504673242569,0.2461036741733551,0.1725664734840393,0.17917382717132568,0.10937568545341492,0.07694694399833679,0.12228946387767792,0.07056378573179245,0.09251604229211807,0.17188791930675507,0.10253916680812836,0.08281378448009491,0.15240348875522614,,0.1195889487862587,0.2015935778617859,0.18036474287509918,0.14357396960258484,0.07931646704673767,,0.12343159317970276,,0.06600983440876007
technological_environmental,0.15744613111019135,0.13632388412952423,0.08346553891897202,0.18250927329063416,0.24353045225143433,,0.08860842883586884,0.07638198882341385,0.14727738499641418,0.1578640192747116,0.17195233702659607,0.07014178484678268,0.09396056085824966,0.21985827386379242,0.09333817660808563,0.1284351944923401,0.1681920886039734,0.09970282763242722,0.17682139575481415,0.17080706357955933,0.19291651248931885,0.05198566988110542,0.1886676847934723,0.16354234516620636,0.23326607048511505,0.2511110305786133,0.2461036741733551,0.10441412031650543,0.17330478131771088,0.1826898157596588,0.056288208812475204,0.12228946387767792,0.1408756822347641,,0.17820926010608673,0.1733989268541336,0.08281378448009491,0.1530626267194748,,0.13668067753314972,0.2015935778617859,0.18036474287509918,0.15607045590877533,0.16047240793704987,0.21224156022071838,0.2403825968503952,0.10398843139410019,0.06600983440876007
technologicalenvironmental,0.15744613111019135,0.13632388412952423,0.08346553891897202,0.18250927329063416,0.24353045225143433,0.0774305909872055,0.07977929711341858,0.07638198882341385,0.13838985562324524,0.1578640192747116,0.17195233702659607,0.07014178484678268,0.09396056085824966,0.21985827386379242,0.09333817660808563,0.1284351944923401,0.1681920886039734,0.09970282763242722,0.17682139575481415,0.24988506734371185,0.19291651248931885,0.05198566988110542,0.1886676847934723,0.16354234516620636,0.23326607048511505,0.2511110305786133,0.2461036741733551,0.11922150105237961,0.17330478131771088,0.1826898157596588,0.22041960060596466,0.16266712546348572,0.16832152009010315,,0.15392997860908508,0.1733989268541336,0.08281378448009491,0.1530626267194748,,0.13668067753314972,0.2015935778617859,0.18036474287509918,0.1584041565656662,0.16047240793704987,0.21224156022071838,0.2403825968503952,0.10398843139410019,0.06600983440876007
human_environmental,0.09422200918197632,0.13632388412952423,0.1614415943622589,0.18250927329063416,,0.14755754172801971,0.07950719445943832,0.10339301824569702,0.10199785977602005,0.13039562106132507,0.12826184928417206,0.12936535477638245,0.16259610652923584,0.14970436692237854,0.09333817660808563,0.21041323244571686,0.22436480224132538,0.10483039915561676,0.17682139575481415,0.1639443039894104,,0.19321808218955994,0.1886676847934723,0.07420984655618668,0.23326607048511505,0.1465298980474472,0.2461036741733551,0.10441412031650543,0.17330478131771088,0.17763519287109375,0.20123238861560822,0.2578984498977661,0.19142910838127136,,0.15392997860908508,0.1733989268541336,0.13669154047966003,0.13012956082820892,0.20727622509002686,0.18795718252658844,0.2015935778617859,0.18036474287509918,0.12424106150865555,0.10218382626771927,0.18724550306797028,0.2403825968503952,0.1708652675151825,0.16949574649333954
retail_environment,0.05392925813794136,0.13632388412952423,,0.18250927329063416,,,0.07950719445943832,0.17581625282764435,0.0677795559167862,0.13039562106132507,0.16603399813175201,0.08124294131994247,0.06114475801587105,0.14970436692237854,0.09025944769382477,0.1284351944923401,0.10117942094802856,0.09970282763242722,0.17682139575481415,0.1639443039894104,0.11387335509061813,0.11578701436519623,0.1886676847934723,,0.23326607048511505,0.05368504673242569,0.2461036741733551,0.10441412031650543,0.306048721075058,0.1265048086643219,,0.1968468725681305,0.051175557076931,,0.12703438103199005,0.12087691575288773,0.08281378448009491,0.11479087918996811,0.05981390178203583,0.07858607172966003,0.2015935778617859,0.18036474287509918,0.1215997114777565,,,0.08293356001377106,,0.06600983440876007
environment_aspects,0.10311119258403778,0.13632388412952423,,0.18250927329063416,0.06285595893859863,0.14034730195999146,0.12141422927379608,0.16472899913787842,0.07396053522825241,0.13039562106132507,0.12826184928417206,0.10800565034151077,0.14961838722229004,0.2164585292339325,0.07908599078655243,0.19782449305057526,0.1701841503381729,0.10010601580142975,0.17682139575481415,0.1639443039894104,,0.11781647056341171,0.1886676847934723,0.1480327993631363,0.23326607048511505,0.05368504673242569,0.2461036741733551,0.15917044878005981,0.17330478131771088,0.10937568545341492,0.07694694399833679,0.12228946387767792,,0.12114275246858597,0.1290142834186554,0.10253916680812836,0.08281378448009491,0.15240348875522614,,0.1195889487862587,0.2015935778617859,0.18036474287509918,0.14357396960258484,,0.11827941238880157,0.12343159317970276,,0.06600983440876007
greenery_sky,0.08856963366270065,0.09162580221891403,0.08959824591875076,0.17026914656162262,0.17003239691257477,0.13019824028015137,0.08366725593805313,0.18975596129894257,0.07396053522825241,0.10111114382743835,0.23797261714935303,,0.1277174949645996,,0.07908599078655243,,,0.1315751075744629,0.09360479563474655,0.06726954132318497,,0.09104800224304199,,0.20611803233623505,,0.13831079006195068,0.11052535474300385,0.06190728396177292,,0.06664194911718369,0.11463765799999237,0.059346992522478104,0.13090021908283234,,0.19071896374225616,0.08827138692140579,0.07581130415201187,0.181096151471138,0.0515357069671154,0.20898045599460602,0.11444298177957535,0.19469834864139557,0.1907663345336914,,,0.21700583398342133,0.13822054862976074,0.20755673944950104
environmental_category,0.06957866996526718,0.13632388412952423,0.11891800165176392,0.19536826014518738,0.11690683662891388,0.11237499862909317,0.08735010772943497,0.06824275851249695,,0.13039562106132507,0.12826184928417206,0.1596052348613739,,0.14970436692237854,0.14678634703159332,0.1284351944923401,0.10117942094802856,0.09970282763242722,0.17682139575481415,0.26129069924354553,,0.05198566988110542,0.1886676847934723,,0.23326607048511505,0.14549747109413147,0.2461036741733551,0.13102789223194122,0.17330478131771088,0.07690029591321945,0.1620621681213379,0.12228946387767792,0.06378642469644547,0.19592130184173584,0.16830618679523468,0.1733989268541336,0.08281378448009491,0.13061149418354034,0.19725415110588074,0.10242093354463577,0.2015935778617859,0.18036474287509918,0.13680370151996613,0.19668160378932953,,0.2403825968503952,0.10398843139410019,0.06600983440876007
climate,,,,,0.13868393003940582,,,,,,,0.05551896244287491,,,,,0.11702533066272736,0.09899033606052399,,,,0.0967850610613823,,0.12545716762542725,,0.08533015847206116,0.13294902443885803,0.05401990935206413,,0.05499111860990524,,,,0.08784350752830505,0.1341210901737213,,,0.08250918984413147,0.12049083411693573,,0.1989499181509018,,,,,,0.15531089901924133,
environmental_factors,0.06957866996526718,0.13632388412952423,0.0772199034690857,0.18250927329063416,,0.13019824028015137,0.07950719445943832,0.16472899913787842,0.14640292525291443,0.22998949885368347,0.12826184928417206,0.10148120671510696,0.15411174297332764,0.14970436692237854,0.09333817660808563,0.1284351944923401,0.13866741955280304,0.22752992808818817,0.17682139575481415,0.1639443039894104,0.12493062019348145,0.05198566988110542,0.1886676847934723,0.09222850948572159,0.23326607048511505,0.0841059759259224,0.2461036741733551,0.25088346004486084,0.17330478131771088,0.06680793315172195,0.09532982110977173,0.12228946387767792,0.06320954859256744,0.15719729661941528,0.15392997860908508,0.1733989268541336,0.11064301431179047,0.13012956082820892,0.07937561720609665,0.07858607172966003,0.20644322037696838,0.2197485864162445,0.07088062912225723,,0.0814487412571907,0.2403825968503952,0.18348142504692078,0.06600983440876007
stagnant_air,0.13135077059268951,0.1253081113100052,0.07038368284702301,0.17026914656162262,,0.13019824028015137,,0.16472899913787842,0.07396053522825241,0.1794099062681198,0.19505713880062103,0.24695822596549988,0.1277174949645996,0.06610646843910217,0.09279219061136246,0.05860767140984535,0.08882385492324829,0.08283575624227524,,,0.12154345214366913,0.13489528000354767,,0.09222850948572159,0.12811097502708435,,0.2509303390979767,0.06190728396177292,0.1177881509065628,0.28754013776779175,0.16634638607501984,0.0685320794582367,,0.10586010664701462,0.1290142834186554,0.19861945509910583,0.11212031543254852,0.08510657399892807,0.08403415232896805,0.06823160499334335,0.11444298177957535,0.05811338126659393,0.13077031075954437,0.06835553050041199,0.28271597623825073,0.0917639285326004,0.14441514015197754,0.2290000319480896
environment_design,,0.17277416586875916,0.1320018768310547,0.18250927329063416,,0.13019824028015137,0.07950719445943832,0.16472899913787842,0.15283295512199402,0.13039562106132507,0.12826184928417206,0.07014178484678268,0.18554173409938812,0.14970436692237854,0.13239888846874237,0.1284351944923401,0.11174438148736954,0.1766742318868637,0.17682139575481415,0.1639443039894104,0.06007751449942589,0.17955021560192108,0.1886676847934723,0.09222850948572159,0.23326607048511505,0.08516666293144226,0.2461036741733551,0.10441412031650543,0.17330478131771088,0.06680793315172195,0.15099413692951202,0.13065066933631897,0.10215647518634796,0.11458677798509598,0.13703452050685883,0.16655787825584412,0.09913238137960434,,,0.07858607172966003,0.2015935778617859,0.18036474287509918,0.1113477349281311,0.09640073031187057,0.15255962312221527,0.3230908215045929,0.17815375328063965,0.0986553281545639
environment_physical,,0.13632388412952423,,0.18250927329063416,0.05952499806880951,0.13019824028015137,0.09812009334564209,0.16472899913787842,0.07396053522825241,0.13039562106132507,0.12826184928417206,0.10800565034151077,0.1277174949645996,0.14970436692237854,0.07908599078655243,0.1284351944923401,0.10117942094802856,0.09970282763242722,0.17682139575481415,0.1639443039894104,,0.11781647056341171,0.1886676847934723,0.09222850948572159,0.23326607048511505,0.05368504673242569,0.2461036741733551,0.19597679376602173,0.17330478131771088,0.10937568545341492,0.08689240366220474,0.12228946387767792,,0.09251604229211807,0.1290142834186554,0.10253916680812836,0.08281378448009491,0.15240348875522614,,0.1195889487862587,0.2015935778617859,0.18036474287509918,0.14357396960258484,,,0.12343159317970276,0.12250493466854095,0.06600983440876007
overall_environmental,0.15200982987880707,0.13632388412952423,,0.18250927329063416,0.062201377004384995,,0.07950719445943832,0.06824275851249695,,0.13039562106132507,0.12826184928417206,0.10044057667255402,0.0808248445391655,0.14970436692237854,0.09672674536705017,0.1284351944923401,0.10117942094802856,0.09970282763242722,0.17682139575481415,0.1639443039894104,0.0921735018491745,0.12694574892520905,0.1886676847934723,0.05897156894207001,0.23326607048511505,0.05368504673242569,0.2461036741733551,0.10441412031650543,0.17330478131771088,0.09507235884666443,,0.12228946387767792,,0.17113734781742096,0.15392997860908508,0.18926610052585602,0.1550857573747635,0.14450877904891968,,0.07858607172966003,0.2015935778617859,0.18036474287509918,0.18595193326473236,0.06985143572092056,0.19588099420070648,0.2403825968503952,0.13652274012565613,0.13697406649589539
environmental_aesthetics,0.06957866996526718,0.13632388412952423,0.10387386381626129,0.18250927329063416,0.296063095331192,0.13019824028015137,0.16063779592514038,0.16472899913787842,0.07396053522825241,0.13039562106132507,0.12826184928417206,0.07014178484678268,0.1277174949645996,0.14970436692237854,0.09333817660808563,0.1284351944923401,0.10117942094802856,0.09970282763242722,0.17682139575481415,0.1639443039894104,0.08660485595464706,0.087748222053051,0.1886676847934723,0.13673639297485352,0.23326607048511505,0.19239026308059692,0.2461036741733551,0.11374357342720032,0.24983634054660797,0.09808893501758575,0.11753302067518234,0.12228946387767792,0.1752973198890686,,0.15392997860908508,0.1733989268541336,0.08281378448009491,0.13012956082820892,,0.07858607172966003,0.2015935778617859,0.18036474287509918,,0.08476145565509796,,0.26372531056404114,0.10398843139410019,0.11692079901695251
environment_features,,0.19899626076221466,0.2568901479244232,0.18250927329063416,0.12751217186450958,0.14755754172801971,0.15511296689510345,0.16472899913787842,0.10199785977602005,0.13039562106132507,0.12826184928417206,0.12936535477638245,0.15392974019050598,0.14970436692237854,0.07908599078655243,0.1284351944923401,0.10117942094802856,0.09970282763242722,0.31956785917282104,0.1639443039894104,0.12039479613304138,0.19321808218955994,0.1886676847934723,0.17008092999458313,0.23326607048511505,0.05368504673242569,0.2461036741733551,0.10441412031650543,0.17330478131771088,0.06680793315172195,0.0758817046880722,0.12228946387767792,0.1972300410270691,0.15491846203804016,0.1290142834186554,0.1288112848997116,0.08281378448009491,0.08557875454425812,,0.10070154815912247,0.2015935778617859,0.18036474287509918,,0.12691466510295868,,0.08293356001377106,,0.16449449956417084
living_environment,0.12602920830249786,0.22071869671344757,,0.18250927329063416,,0.2396816462278366,0.07950719445943832,0.06146582216024399,,0.18298043310642242,0.12826184928417206,0.0998617634177208,,0.14970436692237854,0.12531563639640808,0.1284351944923401,0.10117942094802856,0.09970282763242722,0.17682139575481415,0.1639443039894104,0.15237070620059967,0.13805170357227325,0.1886676847934723,,0.23326607048511505,0.14033539593219757,0.2461036741733551,0.10441412031650543,0.17330478131771088,0.1305534541606903,,0.12228946387767792,0.1897512525320053,0.05127890035510063,0.1995847076177597,0.10460216552019119,0.08281378448009491,0.06599100679159164,0.09436378628015518,0.17810983955860138,0.2015935778617859,0.18036474287509918,0.12970249354839325,0.2247258722782135,,0.13872617483139038,0.12951557338237762,0.06600983440876007
