index,occupant,compact_neighborhoods,housing_factors,citywide,suburbanization_process,urban_planning,urban_area,apartment_building,urban_infrastructure,policy_housing,building_morphology,adaptation_urban,same_neighborhood,neighborhood,neighborhood_social,apartment_residents,urban_sprawl,building_design,young_urban,neighborhood_income,old_city,housing_development,residential_neighborhood,habitat_design,neighborhood_retail,housing_quality,apartment_design,urban_green,urban_forms,effect_housing,cluster_buildings,distance_city,urban_renewal,urban_parks,historic_urban,courtyard_design,housing_communities,city_centre,neighborhood_satisfaction,green_urban,urban_living,neighborhood_characteristics,neighborhood_disorder,neighborhood_level,conventional_buildings,urban_form,neighborhood_environment,urbanization,housing_characteristics,neighborhood_planning,neighbourhood_building,urban_planners,income_neighborhoods,neighborhood_relations,megacity,suburbanization,urban_design,suburban,urban_environment,urban_cities,urban_regeneration,suburban_neighborhoods,new_city,english_housing,new_building,public_housing,urban_life,designer,city_residents,dwell,compact_city,urban_residential,urban_environments,neighborhood_impact,housing_neighborhoods,urban_walking,urbanized,effects_housing,urbanism,urban_density,urban_sites,urban_structure,neurourbanism,city_center,apartment,commodity_housing,exurban_development,facility,personal_housing,urban_settings,building,urban_spaces,urban_greenness,building_occupants,dweller,housing,urban_hukou,company_housing,ses_neighborhoods,neighborhood_built,neighborhood_appreciation
social_health,0.1202875301241874,0.0904320329427719,,0.1107316613197326,0.1205581203103065,0.1305642426013946,0.085871510207653,0.1098440960049629,0.1463364660739898,,0.0889877676963806,0.0967041105031967,,0.1542897671461105,0.1465321779251098,,0.1038678288459777,0.2291631549596786,0.1467984765768051,0.2859322130680084,0.1682597547769546,0.236557275056839,0.169331356883049,0.243302583694458,0.1086800247430801,0.0674720779061317,0.1370732188224792,0.1186770871281623,0.1909928321838379,0.1479115039110183,0.1946471929550171,0.1368681490421295,0.076235294342041,0.1315740495920181,0.1257259547710418,,,0.1162698492407798,,0.0921058431267738,0.1181315034627914,0.2374533861875534,,0.2361618280410766,0.2404564917087555,0.1450969874858856,0.1270799338817596,0.1416858285665512,0.1108379811048507,0.1862286329269409,0.1217632219195365,,0.0829856619238853,0.1489355266094207,0.1345119774341583,0.056596789509058,0.1216064319014549,,0.1726358085870742,0.1168956309556961,0.2199266254901886,,,,0.0764965116977691,0.0785373300313949,0.1969871670007705,0.1335760504007339,0.1147454977035522,0.059024479240179,,0.1287595927715301,0.1265717297792434,0.1774746924638748,0.1167683526873588,0.0956464931368827,0.0514531545341014,,0.0797668993473053,0.0578402243554592,0.0793411433696746,0.1455903053283691,0.1627776473760604,0.1055973693728447,0.1088245809078216,0.0612184703350067,0.1339061409235,0.070645272731781,0.3526525795459747,0.2891999185085296,,0.1551804095506668,0.0788173973560333,,0.0912175253033638,0.0859860479831695,0.107482798397541,,0.1221302524209022,0.0797878578305244,0.172867938876152
emotional_well,0.076835423707962,0.2306883484125137,0.1066009923815727,,,0.218527689576149,0.1840737909078598,0.0935658663511276,,,0.1386078298091888,,0.0818582475185394,0.1798862367868423,0.1155528649687767,0.1710458099842071,0.139590173959732,0.0871500074863433,0.1691614985466003,0.0503522641956806,0.155341625213623,0.0960724949836731,0.2562225759029388,0.1458233892917633,0.1623930484056472,0.1502713114023208,0.2039330899715423,0.1087918654084205,0.2012423723936081,0.1924091130495071,,0.162422776222229,0.1779374480247497,0.2486467808485031,0.1003195270895958,0.1559408903121948,0.1204470172524452,0.0855775997042656,0.0539231374859809,0.0924417451024055,0.1223293915390968,0.0789620727300643,0.0754416063427925,0.0534607321023941,0.106917567551136,0.1189114823937416,0.1325237601995468,0.0679616034030914,0.0918164253234863,0.1093247532844543,0.0989427715539932,,0.1847203224897384,0.0552411712706089,0.0558798871934413,0.1095545142889022,0.1599904745817184,0.1757857054471969,0.0947407782077789,0.2031865268945694,0.1581340730190277,0.0545258074998855,,,,0.0853578299283981,0.1665789037942886,,0.0599689185619354,0.2423041015863418,0.0621870942413806,0.2351341247558593,,0.089671716094017,,,0.0879919975996017,0.1084994599223136,0.0740020722150802,0.1069602444767952,0.219709038734436,,0.1074909120798111,0.11382856965065,0.1017837077379226,0.0909697711467742,0.1092448383569717,0.0798892006278038,0.1725506782531738,0.2413341552019119,0.1282879710197448,,0.1221726089715957,0.2617901861667633,0.063783161342144,0.1440002769231796,0.1055816784501075,,0.1086833626031875,0.1714732348918914,
subjective_wellbeing,0.0974709913134574,0.2296084612607956,0.2664370536804199,0.266565203666687,0.0927150771021843,0.1874389201402664,0.1769764870405197,0.1282931566238403,0.1481200903654098,0.1460361033678054,0.0959900319576263,0.2839325070381164,0.1059920415282249,0.1072290986776351,0.2729853689670563,0.1710458099842071,0.139590173959732,0.2291631549596786,0.2591345906257629,0.1204046010971069,0.2390135526657104,0.0926626697182655,0.158600702881813,0.243302583694458,0.1350549757480621,0.1368612200021743,0.2039330899715423,0.1186770871281623,0.2039007097482681,0.1924091130495071,0.1417339295148849,0.162422776222229,0.1325607001781463,0.0728642642498016,0.22120201587677,0.1440995782613754,0.0675609707832336,,0.1668879240751266,0.2191552072763443,0.1567931473255157,0.1043088808655738,0.1869546025991439,0.1015298217535018,0.2404564917087555,0.1189114823937416,0.1325237601995468,0.2138324379920959,0.1641124784946441,0.1910405308008194,0.1493527740240097,0.079594112932682,0.2079682201147079,0.1063501983880996,0.053025547415018,0.1876002848148346,0.0703518241643905,0.0767711326479911,0.2176579087972641,0.1034032851457595,0.2170919626951217,0.0545258074998855,0.0896434485912323,0.1311679184436798,0.0683013871312141,0.101363830268383,0.1507287472486496,0.1017264500260353,0.1913263201713562,0.2423041015863418,0.0997470915317535,,0.0949888452887535,0.1475118994712829,0.1876616328954696,0.1653070300817489,0.1293917447328567,0.0852893739938736,0.1277485191822052,0.0823355764150619,0.1906871795654297,0.2049285918474197,,0.1850402802228927,0.2637573480606079,0.0682874247431755,0.1966128647327423,0.1863493621349334,0.1838811933994293,0.2891999185085296,0.1916064769029617,0.0515508241951465,0.1881054192781448,0.0753373205661773,0.135887786746025,0.1421079039573669,0.2008273303508758,0.2639295160770416,0.1218647807836532,0.1615245342254638,0.087672546505928
residents_mental,0.2020155936479568,0.1573795825242996,0.1924870759248733,0.1456064283847808,0.102797195315361,0.1544263660907745,0.114191360771656,0.2277656942605972,0.1463364660739898,0.1517872810363769,0.1612486690282821,0.1073945015668869,0.1483694463968277,0.074729636311531,0.1450866758823394,0.0689200535416603,0.1315701901912689,0.2291631549596786,0.1467984765768051,0.1328149288892746,0.0562195479869842,0.0926626697182655,0.172866940498352,0.243302583694458,0.1615728884935379,,0.0609575062990188,0.1238858848810195,0.1909928321838379,0.1496114134788513,0.1482463479042053,0.1587823331356048,0.1164361611008644,0.1493076980113983,0.1312958300113678,0.1360791027545929,0.1250243186950683,0.0795189067721366,0.0753899365663528,0.104108840227127,0.1817327588796615,0.098231203854084,0.061297845095396,0.2139982432126999,0.2404564917087555,0.1128475591540336,0.2145769000053405,0.2038196325302124,0.1033439487218856,0.1862286329269409,0.30396768450737,0.140780434012413,0.184164896607399,0.0702305287122726,,0.1566272526979446,0.052129540592432,,,0.1097810789942741,0.099484696984291,0.1163451224565506,0.18831168115139,0.2235404402017593,,,0.0866004079580307,,0.1147454977035522,0.2560789883136749,0.260434478521347,0.0535143576562404,0.1021591126918792,,0.0963831096887588,0.1351616382598877,,,0.189903438091278,0.1640332341194152,0.1684328019618988,0.1455903053283691,0.1341539919376373,0.1055973693728447,0.1088245809078216,0.0683694556355476,0.2470552176237106,0.1553545743227005,0.1619531065225601,0.2891999185085296,0.0918861180543899,0.1273667216300964,0.1746455132961273,,0.0713982731103897,0.2282149046659469,0.0836812555789947,0.0959984064102172,0.1048664152622222,0.0894993022084236,0.1674110442399978
mental_functioning,0.2604768276214599,0.2296084612607956,0.2664370536804199,0.1312747746706009,0.0705290511250495,0.1874389201402664,0.1159567236900329,0.1619544625282287,0.1059377491474151,0.1460361033678054,0.14871446788311,0.0657390430569648,0.0979571938514709,0.1875543147325515,0.1520681232213974,0.1115570142865181,0.0766931697726249,,,0.1120866164565086,0.2390135526657104,0.1847960948944091,0.112763226032257,0.1966695785522461,0.0810184478759765,0.0876560136675834,0.1092215329408645,0.0903530940413475,0.2044555991888046,0.1496114134788513,0.0641154572367668,0.0536052733659744,0.1180919781327247,0.0775680691003799,0.1231728643178939,0.1578926593065261,0.1250243186950683,,0.0583060458302497,,0.1567931473255157,0.2030058205127716,0.1144028529524803,0.0852301195263862,0.0990367010235786,0.0663288235664367,0.0520268343389034,0.1253636926412582,0.0844172537326812,0.1910405308008194,0.30396768450737,,0.13176329433918,0.0757171064615249,0.1147358939051628,0.1566272526979446,0.0703518241643905,0.0767711326479911,0.0638930276036262,0.1468405872583389,0.2170919626951217,0.0943286046385765,0.18831168115139,0.2235404402017593,,0.131905660033226,0.1507287472486496,0.1694241911172866,0.1232741400599479,0.1616043597459793,0.1424465328454971,0.1050692051649093,0.1163214221596717,,0.1200155019760131,0.1351616382598877,,0.0851246565580368,0.1060316413640976,,0.0830375626683235,,0.2649728953838348,0.1850402802228927,0.1202634423971176,0.0695922970771789,0.06671092659235,0.1863493621349334,0.1626049578189849,,0.0846123620867729,,0.0540778189897537,0.1626898795366287,0.135887786746025,0.1064051315188407,0.0586587227880954,0.0959984064102172,0.0911145433783531,0.1615245342254638,0.1047981679439544
internal_well,0.1360693424940109,0.2028639167547226,,0.132581889629364,,0.1126921772956848,0.1420104652643203,,0.2360616773366928,0.2170995473861694,0.1057756394147872,,0.0818582475185394,0.1024352461099624,0.0741671845316886,0.1710458099842071,0.139590173959732,,0.1691614985466003,0.1630273610353469,0.155341625213623,0.1159231811761856,0.1363402307033538,,,,0.2039330899715423,0.082632876932621,0.2012423723936081,0.4061501622200012,0.0716577991843223,0.162422776222229,0.2206103801727295,,,,0.1222635731101036,,0.0759546980261802,0.0568305663764476,0.1223293915390968,0.0789620727300643,0.0754416063427925,0.0534607321023941,,0.1189114823937416,0.1325237601995468,,0.0918164253234863,0.0897216275334358,0.1317272335290908,,0.1528089344501495,0.0622548200190067,0.0908270850777626,,0.1688151061534881,,0.1656495928764343,0.1034032851457595,0.1252708584070205,0.0545258074998855,0.1019889861345291,,,0.1163104847073555,0.1686932295560836,0.2137426733970642,0.0506770350039005,0.2423041015863418,0.1585563272237777,0.1499015837907791,,0.089671716094017,,,,,,,0.1906871795654297,,,0.1121669709682464,,,0.1092448383569717,0.080375000834465,0.1646088510751724,0.2413341552019119,0.165022000670433,0.1923567801713943,0.1221726089715957,0.0871727988123893,0.078839436173439,0.1503272950649261,0.0705118551850318,0.1015874370932579,,0.1151924505829811,0.2008455097675323
psychology,0.0918824076652526,,,,0.2447263598442077,0.1258520632982254,0.0636241808533668,0.1098440960049629,0.1463364660739898,,,0.0967041105031967,0.1873111277818679,0.1245130449533462,0.0787524506449699,0.1041206866502761,0.1383550465106964,0.2291631549596786,0.1467984765768051,0.1262412667274475,0.0521247461438179,0.0926626697182655,0.1300325989723205,0.243302583694458,0.0737885981798172,,0.0521494373679161,0.1186770871281623,0.1909928321838379,,,,,,0.0752642750740051,,,0.059812743216753,,,0.2444131076335907,0.1534022539854049,,0.1015298217535018,0.2404564917087555,0.1128475591540336,0.1040095537900924,0.073034830391407,0.0632079243659973,0.1862286329269409,0.1261099576950073,,0.0829856619238853,,,0.1238644570112228,,,0.0682663172483444,0.097884714603424,0.081683799624443,,,,,,,,0.1147454977035522,0.2352623492479324,0.196259468793869,0.1729933321475982,,,0.106751263141632,,,0.1802292913198471,,,0.0641850158572197,0.1455903053283691,0.1819581687450409,0.1055973693728447,0.1088245809078216,0.0612184703350067,0.1111368313431739,0.1120279803872108,0.1619531065225601,0.2891999185085296,0.0693648308515548,,,,0.1031944677233696,,0.1052235066890716,,0.1281380951404571,,
psychological_demands,0.0918824076652526,0.1049597710371017,0.1930132806301117,0.1407364606857299,0.2447263598442077,0.2304281443357467,0.1494444012641906,0.120218813419342,0.3146062195301056,0.10907494276762,0.1293853968381881,0.1896924674510955,0.1943969279527664,0.3011546432971954,0.1960885524749755,0.0538863651454448,0.1383550465106964,0.2291631549596786,0.1467984765768051,0.1637182235717773,0.068476915359497,0.0926626697182655,0.2174997478723526,0.243302583694458,,0.1502028405666351,0.1172171682119369,0.2518805265426636,0.1909928321838379,0.0875088945031166,,,0.0964342653751373,0.0969213396310806,0.0748835653066635,0.087899625301361,0.1181647107005119,0.1075786054134368,,0.1263687312602996,0.2444131076335907,0.1534022539854049,0.0599552616477012,0.121878407895565,0.2404564917087555,0.2004373520612716,,0.1346770972013473,0.0832051858305931,0.1862286329269409,0.1261099576950073,0.0567726418375968,0.0829856619238853,0.1708741337060928,0.0679200366139411,0.2284256666898727,0.1210920587182045,,0.0906441286206245,0.0982773900032043,0.2883710265159607,0.240938514471054,0.0923894867300987,0.1358618885278701,0.063321977853775,,0.2539927065372467,,0.1147454977035522,0.2352623492479324,0.196259468793869,0.2169483304023742,0.2813017666339874,0.1114788278937339,0.0986621156334877,0.0770296081900596,0.1531495302915573,0.3066835701465606,0.1319096386432647,0.1485838592052459,0.0641850158572197,0.1455903053283691,0.1015656739473342,0.1055973693728447,0.1242452338337898,0.3220608532428741,0.1111368313431739,0.1892576664686203,0.1619531065225601,0.2891999185085296,0.1973233669996261,0.1601946353912353,0.0892475098371505,0.0685813203454017,0.1652407050132751,0.2231088727712631,0.0927876830101013,,0.1870840936899185,0.1442928165197372,0.0914305299520492
depression_anxiety,0.0918824076652526,0.1537587791681289,0.0602742992341518,0.0982895046472549,0.2447263598442077,0.1404941231012344,,0.1098440960049629,0.1463364660739898,,0.0639878064393997,0.0967041105031967,0.1146324425935745,,0.0864434167742729,0.2330434173345565,0.1383550465106964,0.2291631549596786,0.1467984765768051,0.1262412667274475,0.083849161863327,0.1300038397312164,0.133216843008995,0.243302583694458,0.1860008239746093,0.1201698333024978,0.1280223280191421,0.1278247982263565,0.1909928321838379,0.0956190153956413,0.0936325788497924,,0.074473813176155,0.0988808944821357,0.1014387533068656,0.0939738228917121,0.0624970681965351,0.059812743216753,0.0500466972589492,,0.2444131076335907,0.1534022539854049,0.1237871944904327,0.1015298217535018,0.2404564917087555,0.1378874778747558,0.1739500313997268,0.0670410096645355,0.0632079243659973,0.1862286329269409,0.1822225451469421,0.1642105877399444,0.2166081070899963,0.0667911544442176,0.1190753281116485,0.1238644570112228,0.415639191865921,0.1186048090457916,0.2221415191888809,0.1247264072299003,0.1675841808319091,0.174650102853775,0.2076375633478164,0.1754695475101471,0.1482509970664978,0.1622861623764038,0.0919993743300437,0.0790316835045814,0.1147454977035522,0.2352623492479324,0.196259468793869,0.1729933321475982,,0.061169009655714,0.0730579793453216,,,0.1802292913198471,0.1629635840654373,0.0515750348567962,0.0882792770862579,0.1681398004293441,0.1332850605249405,0.1428249925374984,0.111304186284542,0.1045208200812339,0.1190394237637519,0.1493843346834182,0.1629278510808944,0.2891999185085296,0.0892445817589759,0.1239392757415771,0.075511448085308,,0.1186873316764831,0.1372383385896682,0.1516220569610595,,0.1281380951404571,0.1583884358406067,
mental_hrqol,0.1691406071186065,0.0976345986127853,0.2144547998905182,0.1108726039528846,0.1218051984906196,0.1328002959489822,0.114191360771656,0.1619544625282287,0.134368360042572,0.1643629521131515,0.1449533700942993,0.1888715326786041,0.0928131714463234,0.1041937172412872,0.1659096926450729,0.157738983631134,0.1468724459409713,0.0542069189250469,,0.0923181474208831,,0.0851237848401069,0.112763226032257,0.1966695785522461,0.1438708007335662,,0.2258678674697876,0.0831899866461753,0.0922360941767692,0.1496114134788513,0.0913221538066864,0.109020285308361,,,0.1006086096167564,0.1541614532470703,0.303522914648056,0.1596485078334808,0.1157335042953491,,0.0745123922824859,0.1614035218954086,0.0869908183813095,,0.222554549574852,,,0.071317970752716,0.1178773194551467,0.0934420078992843,0.30396768450737,0.0828495025634765,0.2372310608625412,0.0740195661783218,,0.1566272526979446,0.093958243727684,0.0723746418952941,0.095602661371231,0.220120221376419,0.1744636595249176,0.0943286046385765,0.18831168115139,0.2235404402017593,,0.1644798964262008,0.0643037483096122,0.1017078682780265,0.1721657514572143,0.1179490238428115,0.1843235343694687,0.0535143576562404,0.1562620401382446,0.1188644766807556,0.119330771267414,0.146234855055809,,,0.1456163376569748,0.0893052816390991,0.1822380423545837,0.0629119426012039,0.1008638814091682,,0.1154585480690002,0.1702918261289596,0.0743914023041725,0.1553545743227005,,0.0801818966865539,0.0627957358956337,,,0.0664498731493949,,,0.1061106473207473,0.0959984064102172,0.127495139837265,0.0897313579916954,
neuropsychological,0.0918824076652526,0.1092408895492553,0.1930132806301117,0.1312747746706009,0.2447263598442077,0.1258520632982254,0.1494444012641906,0.1098440960049629,0.1463364660739898,0.1460361033678054,0.0794176086783409,0.1896924674510955,0.1943969279527664,0.3011546432971954,0.1960885524749755,0.135866641998291,0.1711169481277465,0.2291631549596786,0.1467984765768051,0.1637182235717773,0.2390135526657104,0.0926626697182655,0.1300325989723205,0.243302583694458,0.0570239201188087,0.1430940181016922,0.1172171682119369,0.1186770871281623,0.2039007097482681,0.0875088945031166,,0.0753158926963806,0.1180919781327247,0.0687798261642456,0.1224384754896164,0.105493776500225,0.1181647107005119,0.1563578844070434,0.2902386486530304,0.1263687312602996,0.2444131076335907,0.1534022539854049,0.1455669403076172,0.3077775835990906,0.2404564917087555,0.2026067376136779,0.0965728312730789,0.2164210230112075,0.0922238454222679,0.1910405308008194,0.1869320422410965,0.0854089334607124,0.0829856619238853,0.1708741337060928,0.2219305634498596,0.1238644570112228,0.1210920587182045,0.0782319456338882,0.1199835911393165,0.336559534072876,0.2883710265159607,0.240938514471054,0.0923894867300987,0.1358618885278701,0.1402524411678314,,0.2539927065372467,,0.1704896241426468,0.2352623492479324,0.196259468793869,0.2169483304023742,0.2813017666339874,0.1235202327370643,0.1200155019760131,0.1270415633916854,0.1531495302915573,0.1802292913198471,0.1060316413640976,0.1160107254981994,0.0830375626683235,0.1455903053283691,0.1015656739473342,0.1850402802228927,0.1470377892255783,0.1642370820045471,0.1186141744256019,0.1863493621349334,0.1626049578189849,0.2891999185085296,0.128470778465271,0.1601946353912353,0.1436593234539032,,0.1652407050132751,0.2063464820384979,0.0927876830101013,0.1146615967154502,0.1281380951404571,0.1615245342254638,0.0914305299520492
hedonic_well,0.1137585043907165,0.1165226474404335,0.0551191940903663,,,0.1126921772956848,0.1173531338572502,0.1113271489739418,0.3551606237888336,0.1205544248223304,0.1645864248275756,,0.1575444191694259,0.0821763798594474,0.1291528493165969,0.1710458099842071,0.139590173959732,0.0829766392707824,0.1691614985466003,0.0569561645388603,0.155341625213623,0.2036796361207962,0.0667784661054611,0.0594096221029758,,0.1581137925386428,0.2073972225189209,0.120632879436016,0.2012423723936081,0.1924091130495071,,0.162422776222229,0.1611873060464859,,0.1738231778144836,,0.1311971098184585,0.1169461086392402,,,0.1223293915390968,0.0789620727300643,0.0758612751960754,0.0534607321023941,0.1314002871513366,0.1731596887111663,0.1325237601995468,,0.0918164253234863,,0.0662731677293777,,0.2221052944660186,0.0755007266998291,0.0832759067416191,0.1591080129146576,0.1746633797883987,0.1103897094726562,,0.1115737408399581,0.1252708584070205,0.1630919277667999,0.111190378665924,,0.1057689562439918,0.057667389512062,,0.1739891320466995,0.0604354664683342,0.2423041015863418,0.0593478716909885,0.2346860617399215,0.1270749419927597,0.089671716094017,0.1542796194553375,0.2721660733222961,,0.1627257615327835,,,0.1906871795654297,0.1308910995721817,,0.1513843983411789,0.1062613055109977,0.2073625922203064,0.1671590059995651,,0.1646088510751724,0.2413341552019119,,0.0616629458963871,0.1296414732933044,0.1239603012800216,0.1362690329551696,0.1335119605064392,0.2387895733118057,0.2456616014242172,0.0590152852237224,0.1421575993299484,0.0588462278246879
individual_mental,0.1322990506887436,0.2392626106739044,0.1924870759248733,0.1312747746706009,0.0705290511250495,0.1275013983249664,0.114191360771656,0.1619544625282287,0.1339960098266601,0.1460361033678054,0.1326643377542495,0.1248548850417137,0.0883612930774688,0.074729636311531,0.1520681232213974,0.1115570142865181,0.1764449626207351,0.0845012739300727,,0.1093419045209884,0.2390135526657104,0.1172811463475227,0.112763226032257,0.1966695785522461,0.1666639447212219,,,0.0831899866461753,0.2039007097482681,0.1496114134788513,0.0688935071229934,0.061700128018856,0.1180919781327247,,0.1224384754896164,0.1459182202816009,0.1250243186950683,0.1412467807531356,0.0910424441099166,,0.0809997022151947,0.1080888137221336,0.1144028529524803,,0.1148945838212966,,0.0695645958185195,0.1077995970845222,0.1254007220268249,0.1910405308008194,0.30396768450737,,,0.0660794749855995,0.0599680244922637,0.1566272526979446,0.168664738535881,0.1027688011527061,,0.1097810789942741,0.1854053139686584,0.0943286046385765,0.18831168115139,0.2235404402017593,,,0.1507287472486496,0.0798316374421119,0.1240466833114624,0.1010688990354538,0.1264925003051757,0.1600752621889114,0.0539143420755863,,0.1200155019760131,0.1351616382598877,0.2266666889190673,0.0979721993207931,0.1977569609880447,0.0564078465104103,0.0830375626683235,0.1554526090621948,0.2562915086746216,0.1850402802228927,,0.0651750639081001,0.079396516084671,0.1863493621349334,0.1626049578189849,0.2107166051864624,0.1719493418931961,0.0929355546832084,0.1041429117321968,0.2149461656808853,0.135887786746025,0.1064051315188407,0.1909223049879074,0.0959984064102172,0.1125259026885032,0.1615245342254638,0.1393429934978485
positive_mental,0.1322990506887436,0.0976345986127853,0.1924870759248733,0.1108726039528846,0.2447263598442077,0.142671138048172,0.2253699004650116,0.212830051779747,0.1542182117700576,0.1028081476688385,0.136998251080513,0.0967041105031967,0.1297759562730789,0.074729636311531,0.0787524506449699,0.2319073528051376,0.1894842535257339,0.2291631549596786,0.1467984765768051,0.1262412667274475,0.0557338111102581,0.1020696759223938,0.1300325989723205,0.243302583694458,0.0576303862035274,0.1843020468950271,0.2054781317710876,0.1186770871281623,0.1909928321838379,0.1496114134788513,0.0813376605510711,0.0536052733659744,,,0.0774144828319549,0.1360791027545929,0.1250243186950683,0.059812743216753,0.1609266400337219,0.1523537933826446,0.2444131076335907,0.1534022539854049,0.061297845095396,0.1015298217535018,0.2404564917087555,0.1128475591540336,0.0546201206743717,0.0670410096645355,0.1144648045301437,0.1862286329269409,0.30396768450737,,0.0829856619238853,0.0870377123355865,0.1374357044696808,0.1566272526979446,0.052129540592432,0.1834612488746643,0.0845984742045402,0.1097810789942741,0.1002551466226577,0.2686547935009002,0.18831168115139,0.2235404402017593,0.1694447994232177,0.0535314679145813,0.1391212046146392,,0.1147454977035522,0.2352623492479324,0.196259468793869,0.2088558077812194,0.0721747651696205,,0.1731650680303573,0.1351616382598877,0.1515951156616211,0.2010435909032821,,0.224737286567688,0.1624336391687393,0.1455903053283691,,0.127106174826622,0.1088245809078216,0.1056011989712715,0.1483501642942428,0.1553545743227005,0.2202028632164001,0.2891999185085296,0.0948399603366851,0.1294167041778564,0.0902810543775558,0.1488495171070099,0.1012850031256675,,0.0927876830101013,0.0959984064102172,0.1281380951404571,,
person_mental,0.1322990506887436,0.1935823410749435,0.2361888438463211,0.1108726039528846,0.2447263598442077,0.1275013983249664,0.114191360771656,0.1619544625282287,0.1463364660739898,0.1028081476688385,0.1326643377542495,0.0967041105031967,0.1146324425935745,0.3061346411705017,0.0787524506449699,0.1145691126585006,0.1383550465106964,0.2291631549596786,0.1467984765768051,0.1262412667274475,0.0521247461438179,0.0926626697182655,0.1300325989723205,0.243302583694458,0.0875966548919677,0.1117442995309829,0.0643982216715812,0.1186770871281623,0.1909928321838379,0.1496114134788513,0.0554610826075077,0.1257317215204239,,,0.0774144828319549,0.1360791027545929,0.2827035784721374,0.0849174931645393,0.1987626701593399,0.1150576099753379,0.2444131076335907,0.1534022539854049,0.1211902499198913,0.1015298217535018,0.2404564917087555,0.1128475591540336,,0.1058464497327804,0.0989624187350273,0.1862286329269409,0.30396768450737,0.0802932754158973,0.227040484547615,0.1156695485115051,0.1531420946121215,0.2071278691291809,0.1842970699071884,,0.1379212141036987,0.143152430653572,0.1754598468542099,0.2573626637458801,0.18831168115139,0.2235404402017593,,,0.1608216315507888,0.0787976011633873,0.142677754163742,0.2352623492479324,0.196259468793869,0.1729933321475982,0.1532649993896484,0.2411559671163559,0.1262357383966446,0.1351616382598877,0.1545591652393341,0.1802292913198471,0.0508306771516799,,0.1239282488822937,0.1455903053283691,0.1434595584869384,0.1142742931842804,0.1381082683801651,0.0651750639081001,0.1111368313431739,0.1553545743227005,0.1807720065116882,0.2891999185085296,,,0.0914163142442703,0.1480207294225692,0.2313943207263946,0.1187098771333694,0.1583313047885894,0.1775338351726532,0.1281380951404571,0.133423775434494,0.1154302731156349
mental_disorder,0.2213739901781082,0.115185797214508,0.1924870759248733,0.1108726039528846,0.2374470382928848,0.2258780598640442,0.3004409372806549,0.1619544625282287,0.1463364660739898,0.1028081476688385,0.1326643377542495,0.0967041105031967,0.0793346613645553,0.116134412586689,0.0787524506449699,0.1145146712660789,0.1038678288459777,0.2291631549596786,0.1467984765768051,0.1447217762470245,0.0521247461438179,0.0926626697182655,0.112763226032257,0.243302583694458,0.0901144072413444,0.1471795439720153,0.0521494373679161,0.1186770871281623,0.1909928321838379,0.1496114134788513,,0.0536052733659744,,0.0834275782108306,0.0774144828319549,0.1360791027545929,0.1250243186950683,,0.0583060458302497,0.1752612292766571,0.0745123922824859,0.1211923509836196,0.1793603599071502,0.1323435604572296,0.2404564917087555,0.1128475591540336,0.1423432976007461,0.1613882780075073,0.1224722117185592,0.1862286329269409,0.30396768450737,,0.0829856619238853,0.1063334792852401,0.1174262538552284,0.1566272526979446,0.1922035068273544,,,0.1097810789942741,0.0612756051123142,0.0943286046385765,0.2269532084465026,0.2235404402017593,,0.0592300370335578,0.1301206052303314,,0.1147454977035522,0.1174617409706115,0.0885375365614891,0.0535143576562404,0.0539143420755863,0.1227534785866737,0.0963831096887588,0.1351616382598877,0.111448086798191,0.2321396768093109,0.0638690143823623,0.1547015458345413,0.1503008604049682,0.1455903053283691,0.1376842260360717,0.1055973693728447,0.1088245809078216,0.0651750639081001,0.1111368313431739,0.1553545743227005,0.1619531065225601,0.2891999185085296,0.0883887484669685,0.1210690885782241,0.140984833240509,0.1527075171470642,0.1201196238398552,,0.1030759960412979,0.0959984064102172,0.1465965360403061,0.0945136547088623,
