index,internal_well,psychological_wellbeing,psychological_health,geriatric_depression,mental_well,determinants_depression,depression_anxiety,residents_mental,individual_mental,mental_disorder,mental_restoration,psychophysiological_wellbeing,mental_health,health_crisis,well,human_health,mood_disturbance,health,psychological_well,mood,health_promotion,mental_functioning,mental_illness,social_health,impact_mental,person_mental,subjective_well,personal_well,neuropsychological,mental_wellbeing,depression,poor_mental,emotional_well,subjective_wellbeing,psychological_restoration,wellbeing,psychological_demands,mental,high_depression,hedonic_well,feel_healthy,illness,health_promoting,psychological,mental_hrqol,psychology,positive_mental,healthy
environmental_stressors,,0.0695786699652671,0.1518961936235427,0.233266070485115,0.3018074929714203,0.1270797848701477,0.191496729850769,,0.2143324315547943,,,0.1478365361690521,0.130395621061325,0.0739605352282524,0.1825092732906341,0.1886676847934723,0.1768213957548141,0.0731517374515533,0.2403825968503952,0.0997028276324272,0.2461036741733551,0.1222894638776779,0.1497043669223785,0.1044141203165054,0.1957329511642456,0.1803647428750991,0.1639443039894104,0.1301982402801513,0.1301295608282089,0.128261849284172,0.1647289991378784,0.0933381766080856,0.1733047813177108,0.095194287598133,,0.1363238841295242,0.153929978609085,0.0701417848467826,0.1039884313941001,0.1280530244112014,0.1284351944923401,0.056825403124094,0.0922285094857215,0.0795071944594383,0.0828137844800949,0.0531677827239036,0.2015935778617859,0.1011794209480285
sunlight,0.133004829287529,,0.0787260830402374,0.1194691807031631,0.1932180821895599,0.1644944995641708,0.156777486205101,0.0590427555143833,,,0.1101147383451461,,,0.10199785977602,0.1702691465616226,0.0891233310103416,,,0.0633263513445854,,,0.089630052447319,0.0855792835354805,0.0805482119321823,0.1434257179498672,,0.2511450052261352,0.1475575417280197,,0.1384117603302002,0.1647289991378784,0.1054494678974151,,0.3268036842346191,,0.091625802218914,0.1290142834186554,0.1293653547763824,0.1289387941360473,0.0944187194108963,0.0744630917906761,0.1463578641414642,0.0922285094857215,0.1273536831140518,0.0758113041520118,,0.1144429817795753,
road_environment,0.1531353741884231,0.0941525548696518,,0.233266070485115,,0.06600983440876,0.1134968474507331,,0.07858607172966,0.0991655364632606,0.1149989739060401,0.0536850467324256,0.1654004454612732,,0.1825092732906341,0.1886676847934723,0.1768213957548141,0.1495220810174942,0.1217944771051406,0.0997028276324272,0.2461036741733551,0.1222894638776779,0.1855687499046325,0.1386377066373825,,0.1803647428750991,0.1639443039894104,,0.1185958608984947,0.1850460618734359,0.0614658221602439,0.0660371482372284,0.1733047813177108,0.0668079331517219,0.216365247964859,0.1478558629751205,0.12703438103199,0.0701417848467826,,0.1374152600765228,0.1960065066814422,0.0973207727074623,,0.1728312075138092,0.1288857907056808,0.0885441899299621,0.2015935778617859,0.1011794209480285
microclimate_environments,0.0928262397646904,0.1275731772184372,,0.233266070485115,0.1137448325753212,0.06600983440876,0.0882713869214057,0.1782275438308715,0.1449596285820007,0.0557834729552269,,0.0853301584720611,0.130395621061325,0.0739605352282524,0.1934725791215896,0.1886676847934723,0.1768213957548141,0.1508515626192093,0.082933560013771,0.0997028276324272,0.2461036741733551,0.1870120614767074,0.1497043669223785,0.1044141203165054,0.1277174949645996,0.1803647428750991,0.1639443039894104,0.1301982402801513,0.1531459838151931,0.1416061371564865,0.2248076647520065,0.1269777119159698,0.1733047813177108,0.1271299719810485,0.1106420308351516,0.154486671090126,0.1341210901737213,0.0701417848467826,0.1553108990192413,0.1916150152683258,0.1284351944923401,0.1386839300394058,0.1254571676254272,0.0795071944594383,0.0828137844800949,0.2510583698749542,0.2015935778617859,0.1170253306627273
environment_elements,,0.0860490947961807,0.1161865070462226,0.233266070485115,,0.06600983440876,0.0882713869214057,0.0601921640336513,0.07858607172966,,,0.0536850467324256,0.130395621061325,0.0739605352282524,0.1825092732906341,0.1886676847934723,0.1768213957548141,0.2013285756111145,0.0932564511895179,0.0997028276324272,0.2461036741733551,0.1222894638776779,0.1497043669223785,0.1057279258966445,0.2120157033205032,0.1803647428750991,0.1639443039894104,0.1301982402801513,,0.128261849284172,0.1647289991378784,0.1617806702852249,0.1733047813177108,0.0668079331517219,,0.1363238841295242,0.1290142834186554,0.0701417848467826,,0.1637618392705917,0.1284351944923401,0.0790164992213249,0.0922285094857215,0.1093906834721565,0.2350894659757614,,0.2015935778617859,0.1011794209480285
social_environment,0.107057549059391,0.0786002725362777,,0.233266070485115,,0.20410817861557,0.0882713869214057,0.1367758363485336,0.1256734430789947,,,0.0536850467324256,0.130395621061325,0.0739605352282524,0.1825092732906341,0.2605218887329101,0.1768213957548141,,0.082933560013771,0.0997028276324272,0.2461036741733551,0.1222894638776779,0.1497043669223785,0.1044141203165054,0.1277174949645996,0.1803647428750991,0.1639443039894104,0.2271945923566818,0.121511086821556,0.128261849284172,0.1647289991378784,0.0790859907865524,0.1733047813177108,0.0668079331517219,,0.1363238841295242,0.1290142834186554,0.0701417848467826,,0.1817103773355484,0.1284351944923401,,0.1243455931544303,0.1027522683143615,0.1298088133335113,0.0558476075530052,0.2015935778617859,0.1011794209480285
environment_work,0.1092856898903846,,0.065345674753189,0.233266070485115,0.0756126120686531,0.1298196911811828,,,0.0932560786604881,,0.1348825246095657,0.2294467687606811,0.1342635303735733,,0.1825092732906341,0.1886676847934723,0.1768213957548141,0.129196435213089,0.082933560013771,0.2368045896291732,0.2461036741733551,0.1222894638776779,0.1658798307180404,0.1044141203165054,,0.1803647428750991,0.1639443039894104,0.1080378592014312,,0.128261849284172,0.1715369224548339,0.0660371482372284,0.1733047813177108,0.0668079331517219,,0.1363238841295242,0.12703438103199,0.0701417848467826,0.0903819426894187,,0.1284351944923401,,,0.0795071944594383,0.135547399520874,0.0899218916893005,0.2015935778617859,0.1011794209480285
work_environment,0.1113048791885376,0.0993498861789703,,0.233266070485115,0.0918016135692596,0.1275427192449569,0.0811853483319282,0.0946591794490814,0.1921544224023819,,0.1348825246095657,0.2294467687606811,0.1342635303735733,,0.1825092732906341,0.1886676847934723,0.1768213957548141,0.1055336222052574,0.1823818683624267,0.0997028276324272,0.2461036741733551,0.1222894638776779,0.1658798307180404,0.1044141203165054,0.1303789019584655,0.1803647428750991,0.1639443039894104,0.1080378592014312,,0.128261849284172,0.0614658221602439,0.0660371482372284,0.1733047813177108,0.0668079331517219,,0.1363238841295242,0.12703438103199,0.0701417848467826,,0.07329823076725,0.1284351944923401,,0.1841606795787811,0.0795071944594383,0.135547399520874,,0.2015935778617859,0.1011794209480285
green_areas,0.1309002190828323,0.0735155418515205,0.2274942249059677,0.0641574189066886,0.1580137759447097,0.2747511863708496,0.0960403382778167,0.1710592359304428,0.0946413278579711,0.1091867312788963,0.0826932191848754,0.1090713366866111,,0.0847903117537498,0.1702691465616226,,0.0727462992072105,0.0501605346798896,,,0.1064759716391563,0.0605484247207641,0.1694767326116562,0.0619072839617729,0.1277174949645996,0.1816436201333999,0.0579376108944416,0.1301982402801513,,0.237972617149353,0.1647289991378784,0.1103166788816452,0.1702808886766433,0.1240828707814216,,0.0985916256904602,0.1907189637422561,0.1196407079696655,0.1094127669930458,0.0665468573570251,,0.1700323969125747,0.1768473237752914,0.1267110109329223,0.115555539727211,0.1105598360300064,0.1144429817795753,
humidity,0.0728036165237426,0.0973886027932167,,0.1656254231929779,0.1932180821895599,0.2122691422700882,0.3295003771781921,0.1314357370138168,0.0817246064543724,0.0809588953852653,0.221841886639595,0.1653327494859695,,0.1250218003988266,0.1453727930784225,0.0756124854087829,0.156465470790863,0.0847035199403762,0.1664639562368393,0.1330671608448028,,,0.0609394311904907,0.0805482119321823,0.0745782479643821,,0.1343717128038406,0.1475575417280197,,0.0652683228254318,0.0722177922725677,0.1407842487096786,0.0584391355514526,0.1939491033554077,0.1905686557292938,0.0695987343788147,0.1407514810562133,0.1293653547763824,,,0.1525212824344635,0.1451015323400497,0.0547276735305786,0.1676024049520492,,0.1220143735408783,0.1437629461288452,
personal_environmental,,0.092321291565895,0.180380493402481,0.233266070485115,0.1178164705634117,0.1857583671808242,0.1996714919805526,0.0769469439983367,0.1195889487862587,0.2265413403511047,0.127950981259346,0.1060670986771583,0.130395621061325,0.0739605352282524,0.1825092732906341,0.1886676847934723,0.1936920136213302,0.0526759140193462,0.2403825968503952,0.0997028276324272,0.2461036741733551,0.1222894638776779,0.1497043669223785,0.1807699650526046,0.1277174949645996,0.1803647428750991,0.1639443039894104,0.1301982402801513,0.1524034887552261,0.1659088432788849,0.1647289991378784,0.0933381766080856,0.1767854243516922,0.2135646194219589,0.1185985803604126,0.1363238841295242,0.153929978609085,0.2199875712394714,0.1039884313941001,0.1345301866531372,0.3203129172325134,0.077763482928276,0.0922285094857215,0.1226031556725502,0.0828137844800949,0.117755115032196,0.2015935778617859,0.1011794209480285
home_environment,,,,0.233266070485115,,0.1520642191171646,0.198402926325798,,0.0816192105412483,,,0.0536850467324256,0.130395621061325,,0.1825092732906341,0.1886676847934723,0.1768213957548141,0.1681326925754547,0.1340714246034622,0.0997028276324272,0.2461036741733551,0.1222894638776779,0.1627684980630874,0.1044141203165054,0.0601736791431903,0.1803647428750991,0.1639443039894104,,,0.128261849284172,0.0614658221602439,0.0660371482372284,0.1733047813177108,0.0781897902488708,,0.1363238841295242,0.12703438103199,0.211967721581459,,0.0744871497154235,0.1284351944923401,0.1030067950487136,,0.0908173471689224,0.0905836522579193,0.171804279088974,0.2015935778617859,0.1011794209480285
different_environments,0.2971351444721222,0.1867686361074447,0.0891615748405456,0.233266070485115,0.063790813088417,0.1870543956756591,0.1603434234857559,0.204115405678749,0.07858607172966,0.1254102438688278,0.1049748510122299,0.1262339949607849,0.1549384444952011,0.1173342168331146,0.2134351879358291,0.1886676847934723,0.1768213957548141,0.1706953346729278,0.1856040507555008,0.1771700531244278,0.2461036741733551,0.1358294188976287,0.1497043669223785,0.105824276804924,0.1277174949645996,0.1803647428750991,0.1639443039894104,0.169922187924385,0.125980332493782,0.128261849284172,0.1647289991378784,0.1210628822445869,0.1733047813177108,0.1090986505150795,0.0990293994545936,0.1363238841295242,0.1290142834186554,0.0701417848467826,0.0934881195425987,,0.1454091817140579,0.1396849155426025,0.0922285094857215,0.0795071944594383,0.1853246390819549,0.1842186450958252,0.2015935778617859,0.1849026530981063
environment_specific,0.0705637857317924,,,0.233266070485115,0.1178164705634117,0.06600983440876,0.1025391668081283,0.0769469439983367,0.1195889487862587,0.1435739696025848,0.0793164670467376,0.0536850467324256,0.130395621061325,0.0739605352282524,0.1825092732906341,0.1886676847934723,0.228402554988861,,0.1234315931797027,0.0997028276324272,0.2461036741733551,0.1222894638776779,0.1497043669223785,0.1725664734840393,0.1277174949645996,0.1803647428750991,0.1639443039894104,0.1301982402801513,0.1524034887552261,0.128261849284172,0.1647289991378784,0.0790859907865524,0.1791738271713256,0.1093756854534149,,0.1363238841295242,0.171887919306755,0.1080056503415107,,,0.2332166731357574,0.087049014866352,0.1525356769561767,0.153562307357788,0.0828137844800949,0.092516042292118,0.2015935778617859,0.1011794209480285
technological_environmental,0.1408756822347641,0.1574461311101913,0.2122415602207183,0.233266070485115,0.0519856698811054,0.06600983440876,0.1733989268541336,0.0562882088124752,0.1366806775331497,0.1560704559087753,0.1604724079370498,0.2511110305786133,0.1578640192747116,0.1472773849964141,0.1825092732906341,0.1886676847934723,0.1768213957548141,0.083465538918972,0.2403825968503952,0.0997028276324272,0.2461036741733551,0.1222894638776779,0.2198582738637924,0.1044141203165054,0.0939605608582496,0.1803647428750991,0.1708070635795593,,0.1530626267194748,0.171952337026596,0.0763819888234138,0.0933381766080856,0.1733047813177108,0.1826898157596588,0.1929165124893188,0.1363238841295242,0.1782092601060867,0.0701417848467826,0.1039884313941001,,0.1284351944923401,0.2435304522514343,0.1635423451662063,0.0886084288358688,0.0828137844800949,,0.2015935778617859,0.1681920886039734
technologicalenvironmental,0.1683215200901031,0.1574461311101913,0.2122415602207183,0.233266070485115,0.0519856698811054,0.06600983440876,0.1733989268541336,0.2204196006059646,0.1366806775331497,0.1584041565656662,0.1604724079370498,0.2511110305786133,0.1578640192747116,0.1383898556232452,0.1825092732906341,0.1886676847934723,0.1768213957548141,0.083465538918972,0.2403825968503952,0.0997028276324272,0.2461036741733551,0.1626671254634857,0.2198582738637924,0.1192215010523796,0.0939605608582496,0.1803647428750991,0.2498850673437118,0.0774305909872055,0.1530626267194748,0.171952337026596,0.0763819888234138,0.0933381766080856,0.1733047813177108,0.1826898157596588,0.1929165124893188,0.1363238841295242,0.153929978609085,0.0701417848467826,0.1039884313941001,,0.1284351944923401,0.2435304522514343,0.1635423451662063,0.0797792971134185,0.0828137844800949,,0.2015935778617859,0.1681920886039734
human_environmental,0.1914291083812713,0.0942220091819763,0.1872455030679702,0.233266070485115,0.1932180821895599,0.1694957464933395,0.1733989268541336,0.2012323886156082,0.1879571825265884,0.1242410615086555,0.1021838262677192,0.1465298980474472,0.130395621061325,0.10199785977602,0.1825092732906341,0.1886676847934723,0.1768213957548141,0.1614415943622589,0.2403825968503952,0.1048303991556167,0.2461036741733551,0.2578984498977661,0.1497043669223785,0.1044141203165054,0.1625961065292358,0.1803647428750991,0.1639443039894104,0.1475575417280197,0.1301295608282089,0.128261849284172,0.103393018245697,0.0933381766080856,0.1733047813177108,0.1776351928710937,,0.1363238841295242,0.153929978609085,0.1293653547763824,0.1708652675151825,0.2072762250900268,0.2104132324457168,,0.0742098465561866,0.0795071944594383,0.13669154047966,,0.2015935778617859,0.2243648022413253
retail_environment,0.051175557076931,0.0539292581379413,,0.233266070485115,0.1157870143651962,0.06600983440876,0.1208769157528877,,0.07858607172966,0.1215997114777565,,0.0536850467324256,0.130395621061325,0.0677795559167862,0.1825092732906341,0.1886676847934723,0.1768213957548141,,0.082933560013771,0.0997028276324272,0.2461036741733551,0.1968468725681305,0.1497043669223785,0.1044141203165054,0.061144758015871,0.1803647428750991,0.1639443039894104,,0.1147908791899681,0.166033998131752,0.1758162528276443,0.0902594476938247,0.306048721075058,0.1265048086643219,0.1138733550906181,0.1363238841295242,0.12703438103199,0.0812429413199424,,0.0598139017820358,0.1284351944923401,,,0.0795071944594383,0.0828137844800949,,0.2015935778617859,0.1011794209480285
environment_aspects,,0.1031111925840377,0.1182794123888015,0.233266070485115,0.1178164705634117,0.06600983440876,0.1025391668081283,0.0769469439983367,0.1195889487862587,0.1435739696025848,,0.0536850467324256,0.130395621061325,0.0739605352282524,0.1825092732906341,0.1886676847934723,0.1768213957548141,,0.1234315931797027,0.1001060158014297,0.2461036741733551,0.1222894638776779,0.2164585292339325,0.1591704487800598,0.14961838722229,0.1803647428750991,0.1639443039894104,0.1403473019599914,0.1524034887552261,0.128261849284172,0.1647289991378784,0.0790859907865524,0.1733047813177108,0.1093756854534149,,0.1363238841295242,0.1290142834186554,0.1080056503415107,,,0.1978244930505752,0.0628559589385986,0.1480327993631363,0.121414229273796,0.0828137844800949,0.1211427524685859,0.2015935778617859,0.1701841503381729
greenery_sky,0.1309002190828323,0.0885696336627006,,,0.0910480022430419,0.207556739449501,0.0882713869214057,0.1146376579999923,0.208980455994606,0.1907663345336914,,0.1383107900619506,0.1011111438274383,0.0739605352282524,0.1702691465616226,,0.0936047956347465,0.0895982459187507,0.2170058339834213,0.1315751075744629,0.1105253547430038,0.0593469925224781,,0.0619072839617729,0.1277174949645996,0.1946983486413955,0.0672695413231849,0.1301982402801513,0.181096151471138,0.237972617149353,0.1897559612989425,0.0790859907865524,,0.0666419491171836,,0.091625802218914,0.1907189637422561,,0.1382205486297607,0.0515357069671154,,0.1700323969125747,0.206118032336235,0.0836672559380531,0.0758113041520118,,0.1144429817795753,
environmental_category,0.0637864246964454,0.0695786699652671,,0.233266070485115,0.0519856698811054,0.06600983440876,0.1733989268541336,0.1620621681213379,0.1024209335446357,0.1368037015199661,0.1966816037893295,0.1454974710941314,0.130395621061325,,0.1953682601451873,0.1886676847934723,0.1768213957548141,0.1189180016517639,0.2403825968503952,0.0997028276324272,0.2461036741733551,0.1222894638776779,0.1497043669223785,0.1310278922319412,,0.1803647428750991,0.2612906992435455,0.1123749986290931,0.1306114941835403,0.128261849284172,0.0682427585124969,0.1467863470315933,0.1733047813177108,0.0769002959132194,,0.1363238841295242,0.1683061867952346,0.1596052348613739,0.1039884313941001,0.1972541511058807,0.1284351944923401,0.1169068366289138,,0.0873501077294349,0.0828137844800949,0.1959213018417358,0.2015935778617859,0.1011794209480285
climate,,,,,0.0967850610613823,,,,,,,0.0853301584720611,,,,,,,,0.0989903360605239,0.132949024438858,,,0.0540199093520641,,,,,0.0825091898441314,,,,,0.0549911186099052,,,0.1341210901737213,0.0555189624428749,0.1553108990192413,0.1204908341169357,,0.1386839300394058,0.1254571676254272,,,0.087843507528305,0.1989499181509018,0.1170253306627273
environmental_factors,0.0632095485925674,0.0695786699652671,0.0814487412571907,0.233266070485115,0.0519856698811054,0.06600983440876,0.1733989268541336,0.0953298211097717,0.07858607172966,0.0708806291222572,,0.0841059759259224,0.2299894988536834,0.1464029252529144,0.1825092732906341,0.1886676847934723,0.1768213957548141,0.0772199034690857,0.2403825968503952,0.2275299280881881,0.2461036741733551,0.1222894638776779,0.1497043669223785,0.2508834600448608,0.1541117429733276,0.2197485864162445,0.1639443039894104,0.1301982402801513,0.1301295608282089,0.128261849284172,0.1647289991378784,0.0933381766080856,0.1733047813177108,0.0668079331517219,0.1249306201934814,0.1363238841295242,0.153929978609085,0.1014812067151069,0.1834814250469207,0.0793756172060966,0.1284351944923401,,0.0922285094857215,0.0795071944594383,0.1106430143117904,0.1571972966194152,0.2064432203769683,0.138667419552803
stagnant_air,,0.1313507705926895,0.2827159762382507,0.1281109750270843,0.1348952800035476,0.2290000319480896,0.1986194550991058,0.1663463860750198,0.0682316049933433,0.1307703107595443,0.0683555305004119,,0.1794099062681198,0.0739605352282524,0.1702691465616226,,,0.070383682847023,0.0917639285326004,0.0828357562422752,0.2509303390979767,0.0685320794582367,0.0661064684391021,0.0619072839617729,0.1277174949645996,0.0581133812665939,,0.1301982402801513,0.085106573998928,0.195057138800621,0.1647289991378784,0.0927921906113624,0.1177881509065628,0.2875401377677917,0.1215434521436691,0.1253081113100052,0.1290142834186554,0.2469582259654998,0.1444151401519775,0.084034152328968,0.0586076714098453,,0.0922285094857215,,0.1121203154325485,0.1058601066470146,0.1144429817795753,0.0888238549232482
environment_design,0.1021564751863479,,0.1525596231222152,0.233266070485115,0.179550215601921,0.0986553281545639,0.1665578782558441,0.150994136929512,0.07858607172966,0.1113477349281311,0.0964007303118705,0.0851666629314422,0.130395621061325,0.152832955121994,0.1825092732906341,0.1886676847934723,0.1768213957548141,0.1320018768310547,0.3230908215045929,0.1766742318868637,0.2461036741733551,0.1306506693363189,0.1497043669223785,0.1044141203165054,0.1855417340993881,0.1803647428750991,0.1639443039894104,0.1301982402801513,,0.128261849284172,0.1647289991378784,0.1323988884687423,0.1733047813177108,0.0668079331517219,0.0600775144994258,0.1727741658687591,0.1370345205068588,0.0701417848467826,0.1781537532806396,,0.1284351944923401,,0.0922285094857215,0.0795071944594383,0.0991323813796043,0.1145867779850959,0.2015935778617859,0.1117443814873695
environment_physical,,,,0.233266070485115,0.1178164705634117,0.06600983440876,0.1025391668081283,0.0868924036622047,0.1195889487862587,0.1435739696025848,,0.0536850467324256,0.130395621061325,0.0739605352282524,0.1825092732906341,0.1886676847934723,0.1768213957548141,,0.1234315931797027,0.0997028276324272,0.2461036741733551,0.1222894638776779,0.1497043669223785,0.1959767937660217,0.1277174949645996,0.1803647428750991,0.1639443039894104,0.1301982402801513,0.1524034887552261,0.128261849284172,0.1647289991378784,0.0790859907865524,0.1733047813177108,0.1093756854534149,,0.1363238841295242,0.1290142834186554,0.1080056503415107,0.1225049346685409,,0.1284351944923401,0.0595249980688095,0.0922285094857215,0.098120093345642,0.0828137844800949,0.092516042292118,0.2015935778617859,0.1011794209480285
overall_environmental,,0.152009829878807,0.1958809942007064,0.233266070485115,0.126945748925209,0.1369740664958953,0.189266100525856,,0.07858607172966,0.1859519332647323,0.0698514357209205,0.0536850467324256,0.130395621061325,,0.1825092732906341,0.1886676847934723,0.1768213957548141,,0.2403825968503952,0.0997028276324272,0.2461036741733551,0.1222894638776779,0.1497043669223785,0.1044141203165054,0.0808248445391655,0.1803647428750991,0.1639443039894104,,0.1445087790489196,0.128261849284172,0.0682427585124969,0.0967267453670501,0.1733047813177108,0.0950723588466644,0.0921735018491745,0.1363238841295242,0.153929978609085,0.100440576672554,0.1365227401256561,,0.1284351944923401,0.0622013770043849,0.05897156894207,0.0795071944594383,0.1550857573747635,0.1711373478174209,0.2015935778617859,0.1011794209480285
environmental_aesthetics,0.1752973198890686,0.0695786699652671,,0.233266070485115,0.087748222053051,0.1169207990169525,0.1733989268541336,0.1175330206751823,0.07858607172966,,0.0847614556550979,0.1923902630805969,0.130395621061325,0.0739605352282524,0.1825092732906341,0.1886676847934723,0.1768213957548141,0.1038738638162612,0.2637253105640411,0.0997028276324272,0.2461036741733551,0.1222894638776779,0.1497043669223785,0.1137435734272003,0.1277174949645996,0.1803647428750991,0.1639443039894104,0.1301982402801513,0.1301295608282089,0.128261849284172,0.1647289991378784,0.0933381766080856,0.2498363405466079,0.0980889350175857,0.086604855954647,0.1363238841295242,0.153929978609085,0.0701417848467826,0.1039884313941001,,0.1284351944923401,0.296063095331192,0.1367363929748535,0.1606377959251403,0.0828137844800949,,0.2015935778617859,0.1011794209480285
environment_features,0.1972300410270691,,,0.233266070485115,0.1932180821895599,0.1644944995641708,0.1288112848997116,0.0758817046880722,0.1007015481591224,,0.1269146651029586,0.0536850467324256,0.130395621061325,0.10199785977602,0.1825092732906341,0.1886676847934723,0.319567859172821,0.2568901479244232,0.082933560013771,0.0997028276324272,0.2461036741733551,0.1222894638776779,0.1497043669223785,0.1044141203165054,0.1539297401905059,0.1803647428750991,0.1639443039894104,0.1475575417280197,0.0855787545442581,0.128261849284172,0.1647289991378784,0.0790859907865524,0.1733047813177108,0.0668079331517219,0.1203947961330413,0.1989962607622146,0.1290142834186554,0.1293653547763824,,,0.1284351944923401,0.1275121718645095,0.1700809299945831,0.1551129668951034,0.0828137844800949,0.1549184620380401,0.2015935778617859,0.1011794209480285
living_environment,0.1897512525320053,0.1260292083024978,,0.233266070485115,0.1380517035722732,0.06600983440876,0.1046021655201911,,0.1781098395586013,0.1297024935483932,0.2247258722782135,0.1403353959321975,0.1829804331064224,,0.1825092732906341,0.1886676847934723,0.1768213957548141,,0.1387261748313903,0.0997028276324272,0.2461036741733551,0.1222894638776779,0.1497043669223785,0.1044141203165054,,0.1803647428750991,0.1639443039894104,0.2396816462278366,0.0659910067915916,0.128261849284172,0.0614658221602439,0.125315636396408,0.1733047813177108,0.1305534541606903,0.1523707062005996,0.2207186967134475,0.1995847076177597,0.0998617634177208,0.1295155733823776,0.0943637862801551,0.1284351944923401,,,0.0795071944594383,0.0828137844800949,0.0512789003551006,0.2015935778617859,0.1011794209480285
greenspaces,0.1309002190828323,,,,0.1178164705634117,0.0790048986673355,0.1823040544986724,0.1062641143798828,0.2156726419925689,0.1435739696025848,0.120253287255764,,0.0840772986412048,0.0774108171463012,0.2747420966625213,0.2008183300495147,0.1173502877354621,,0.1234315931797027,,0.0668650791049003,0.1179340705275535,0.1100731864571571,0.1728773266077041,0.1277174949645996,0.1816436201333999,0.1242609769105911,0.1331685334444046,0.1524034887552261,0.237972617149353,0.1647289991378784,0.0790859907865524,0.1345580518245697,0.1093756854534149,0.0983037576079368,0.091625802218914,0.1907189637422561,0.1138121709227562,,,0.0856858417391777,0.1700323969125747,0.1768473237752914,0.098120093345642,0.0758113041520118,0.092516042292118,0.1144429817795753,
environmental_degradation,0.1363908350467682,0.1169982925057411,0.1383773386478424,0.233266070485115,0.1740533113479614,0.1124055385589599,0.1733989268541336,0.155638113617897,0.07858607172966,0.1690067052841186,0.1779553294181823,0.1586620658636093,0.130395621061325,,0.1825092732906341,0.1886676847934723,0.1768213957548141,0.0547213181853294,0.2403825968503952,0.0997028276324272,0.2461036741733551,0.1222894638776779,0.2554526329040527,0.1044141203165054,0.0576153546571731,0.1803647428750991,0.1639443039894104,,0.1301295608282089,0.128261849284172,0.0682427585124969,0.0933381766080856,0.1733047813177108,0.0668079331517219,0.1533370912075042,0.1574333161115646,0.153929978609085,0.0701417848467826,0.1719934195280075,,0.1284351944923401,,0.0574767887592315,0.092574618756771,0.0828137844800949,,0.2015935778617859,0.132407546043396
environment_factors,0.0632095485925674,,,0.233266070485115,,0.0977117717266082,0.1625467389822006,0.0953298211097717,0.07858607172966,0.0942660942673683,0.1983414739370346,0.1505680084228515,0.2299894988536834,0.1464029252529144,0.1825092732906341,0.1886676847934723,0.1768213957548141,0.2095217704772949,0.1451338082551956,0.2275299280881881,0.2461036741733551,0.1222894638776779,0.1497043669223785,0.2508834600448608,0.1541117429733276,0.2197485864162445,0.1639443039894104,0.1301982402801513,0.0735682398080825,0.128261849284172,0.1647289991378784,0.0790859907865524,0.1733047813177108,0.0938082635402679,,0.1363238841295242,0.1290142834186554,0.1014812067151069,0.1834814250469207,0.0793756172060966,0.1284351944923401,,0.0922285094857215,0.1060182899236679,0.0828137844800949,,0.2064432203769683,0.138667419552803
related_air,0.1784135401248932,0.0961743742227554,0.1809362918138504,,0.1879853010177612,0.1775122582912445,0.1205757930874824,,,0.1174355000257492,0.0910604298114776,,0.1794099062681198,0.0925212055444717,0.1086352691054344,0.211093857884407,0.0628725364804267,0.0914872214198112,0.0917639285326004,0.1044157072901725,0.2509303390979767,0.1080952882766723,0.1428469270467758,0.1017214730381965,,0.1162321344017982,0.0682734102010726,0.1132515296339988,0.1544912010431289,0.199021115899086,0.1161490976810455,0.144349604845047,0.074611447751522,0.1227852925658226,0.1215434521436691,0.085797980427742,,0.0524502284824848,0.1596832424402237,0.1090968027710914,0.161086618900299,0.1584505289793014,0.1854849606752395,0.2490064650774002,0.2074663788080215,0.0619147792458534,,
green_exposure,0.1309002190828323,0.1631941050291061,,,0.1932180821895599,0.1644944995641708,0.1025391668081283,0.1062641143798828,0.1195889487862587,0.1435739696025848,0.1021838262677192,0.0999944061040878,0.0877657681703567,0.1671590059995651,0.2555647790431976,0.164079949259758,,0.2267035245895385,0.1617917120456695,,,0.1179340705275535,0.114761583507061,0.0805482119321823,0.1277174949645996,0.1816436201333999,0.1343717128038406,0.1475575417280197,0.1738247275352478,0.237972617149353,0.1647289991378784,0.1869821399450302,0.1350875049829483,0.1093756854534149,0.0910225883126258,0.2243974357843399,0.1907189637422561,0.1293653547763824,,0.1329191327095031,0.1317186206579208,0.1700323969125747,0.1768473237752914,0.098120093345642,0.0758113041520118,0.092516042292118,0.1144429817795753,
vegetation_coverage,0.1879518032073974,0.1151919737458229,0.1647112667560577,0.2235632389783859,0.1481334418058395,0.0502224341034889,0.1580229252576828,0.1555304229259491,0.1860652863979339,0.0827009454369545,0.0973690301179885,0.0942010357975959,0.0926138088107109,0.1859458833932876,0.0777718126773834,0.1043118461966514,0.1380735486745834,0.1770422607660293,0.1207486540079116,0.1246626898646354,0.1737395823001861,0.1286946386098861,0.1332614123821258,,0.1437804251909256,0.0912495255470275,0.0657043382525444,0.1430886834859848,,0.1778773516416549,0.1301795393228531,0.0924043431878089,0.1680296510457992,0.1259883493185043,0.1591814011335373,0.1864828616380691,0.1651987433433532,0.1706237643957138,0.1532045751810073,0.2333522886037826,0.1694339364767074,0.1384198814630508,0.1626053750514984,0.1972780525684356,0.2405239641666412,0.2306366860866546,0.0580414719879627,
